selling_price,km_driven,mileage,engine,max_power,seats,no_of_years,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_More than 2 owner,owner_Second Owner
600000,15000,17.19,1197.0,81.86,5.0,5,0,0,1,1,0,1,0,0
178000,70000,30.46,796.0,47.3,5.0,9,0,0,0,1,0,1,0,1
300000,5000,22.74,796.0,47.3,5.0,6,0,0,1,1,0,1,0,0
150000,40000,19.7,796.0,46.3,5.0,13,0,0,1,1,0,1,0,0
590000,10000,18.6,1197.0,81.86,5.0,3,0,0,1,1,0,1,0,0
310000,25000,21.1,814.0,55.2,5.0,6,0,0,1,1,0,1,0,0
400000,53000,17.57,1193.0,88.7,5.0,5,0,0,1,1,0,1,0,0
520000,110000,12.05,2179.0,120.0,9.0,8,1,0,0,1,0,1,0,1
300000,200000,20.07,1461.0,75.0,8.0,9,1,0,0,1,0,1,0,1
1000000,22000,17.0,1197.0,110.0,5.0,3,0,0,1,1,0,1,0,0
65000,70000,18.9,998.0,67.1,5.0,19,0,0,1,1,0,1,1,0
509999,75000,25.8,1498.0,98.6,5.0,7,1,0,0,1,0,1,0,1
221000,70000,18.9,998.0,67.1,5.0,10,0,0,1,1,0,1,0,0
390000,64000,15.04,1598.0,103.2,5.0,8,0,0,1,1,0,1,1,0
350000,60000,11.96,1298.0,80.0,8.0,20,0,0,1,1,0,1,0,0
195000,40000,19.7,796.0,46.3,5.0,13,0,0,1,1,0,1,0,0
1750000,110000,12.07,2967.0,241.4,7.0,12,1,0,0,1,0,0,0,1
600000,60000,12.05,2179.0,120.0,8.0,9,1,0,0,1,0,1,0,0
615000,72000,22.54,1396.0,88.73,5.0,7,1,0,0,1,0,1,0,0
350000,70000,21.9,1396.0,88.76,5.0,9,1,0,0,1,0,1,0,1
140000,75000,25.44,936.0,57.6,5.0,10,1,0,0,1,0,1,0,0
650000,32331,22.54,1396.0,88.73,5.0,5,1,0,0,1,0,1,0,1
1100000,70000,19.67,1582.0,126.2,5.0,6,1,0,0,1,0,1,0,0
285000,80000,23.0,1396.0,90.0,5.0,12,1,0,0,1,0,1,0,1
190000,20000,18.0,995.0,62.0,5.0,11,0,0,1,1,0,1,0,1
350000,110000,16.95,1498.0,97.7,5.0,10,0,0,1,1,0,1,0,0
400000,40000,18.9,1197.0,82.0,5.0,8,0,0,1,1,0,1,0,1
2100000,40000,10.75,2694.0,163.7,7.0,6,0,0,1,1,0,0,0,0
434999,90000,18.6,1197.0,81.83,5.0,7,0,0,1,1,0,1,0,1
450000,50000,19.1,1197.0,85.8,5.0,8,0,0,1,1,0,1,0,1
45000,137000,18.5,796.0,53.0,5.0,21,0,0,1,1,0,1,0,0
450000,60000,18.6,1197.0,81.83,5.0,7,0,0,1,1,0,1,0,0
580000,30000,25.2,1248.0,74.0,5.0,5,1,0,0,1,0,1,0,0
900000,98000,19.67,1582.0,126.2,5.0,6,1,0,0,1,0,1,0,0
750000,50000,24.52,1248.0,88.5,7.0,6,1,0,0,1,0,1,0,0
140000,120000,19.09,1396.0,69.0,5.0,13,1,0,0,1,0,1,1,0
525000,30000,18.9,1197.0,81.86,5.0,5,0,0,1,1,0,1,0,0
114999,120000,19.09,1396.0,69.0,5.0,13,1,0,0,1,0,1,1,0
399000,40000,23.84,1199.0,84.0,5.0,6,0,0,1,1,0,1,0,0
150000,100000,19.3,1248.0,0.0,5.0,16,0,0,1,1,0,1,0,1
275000,90000,19.0,1405.0,71.0,5.0,10,1,0,0,1,0,1,0,1
340000,80000,21.9,1396.0,90.0,5.0,11,1,0,0,1,0,1,0,1
222000,120000,21.1,814.0,55.2,5.0,10,0,1,0,1,0,1,0,0
850000,200000,11.18,2696.0,184.0,7.0,9,1,0,0,1,0,0,0,0
70000,110000,17.2,1396.0,53.5,5.0,15,1,0,0,1,0,1,0,1
430000,38000,23.84,1199.0,84.0,5.0,5,0,0,1,1,0,1,0,1
430000,35000,23.84,1199.0,84.0,5.0,5,0,0,1,1,0,1,0,1
320000,70000,20.51,998.0,67.04,5.0,8,0,0,1,1,0,1,0,0
95000,125000,19.3,1248.0,0.0,5.0,17,0,0,1,1,0,1,1,0
500000,120000,21.8,1461.0,78.0,5.0,10,1,0,0,1,0,1,0,1
500000,110000,19.01,1461.0,108.45,5.0,10,1,0,0,1,0,1,0,1
229999,140000,18.4,1248.0,75.0,5.0,12,1,0,0,1,0,1,0,0
600000,155000,11.79,2179.0,120.0,8.0,13,1,0,0,1,0,0,0,1
200000,120000,19.3,1248.0,0.0,5.0,15,0,0,1,1,0,1,0,1
500000,80000,23.08,1461.0,63.1,5.0,5,1,0,0,1,0,1,0,1
315000,120000,13.6,2523.0,63.0,7.0,12,1,0,0,1,0,1,0,1
265000,80000,18.9,998.0,67.1,5.0,11,0,0,1,1,0,1,0,0
350000,110000,25.83,1498.0,99.0,5.0,7,1,0,0,1,0,1,0,1
200000,230000,23.57,1396.0,70.0,5.0,10,1,0,0,1,0,1,0,0
114999,172000,17.88,1396.0,52.8,5.0,11,1,0,0,1,0,1,0,1
425000,25000,18.6,1197.0,81.83,5.0,8,0,0,1,1,0,1,0,0
900000,35000,23.0,1498.0,98.96,5.0,3,1,0,0,1,0,1,0,0
550000,126000,12.05,2179.0,120.0,7.0,8,1,0,0,1,0,1,0,0
900000,30000,25.5,1498.0,98.6,5.0,4,1,0,0,1,0,1,0,0
165000,97000,19.81,1086.0,68.05,5.0,11,0,0,1,1,0,1,1,0
850000,120000,19.08,1582.0,126.2,5.0,6,1,0,0,1,0,0,0,0
850000,120000,23.9,1582.0,126.32,5.0,6,1,0,0,1,0,1,0,0
550000,80000,16.55,2498.0,105.0,6.0,8,1,0,0,1,0,1,0,1
500000,60000,19.3,1248.0,73.9,5.0,11,1,0,0,1,0,1,0,1
630000,15000,21.21,1197.0,81.8,5.0,4,0,0,1,1,0,1,0,0
160000,60000,19.81,1086.0,68.05,5.0,11,0,0,1,1,0,1,0,0
670000,60000,25.1,1498.0,98.6,5.0,7,1,0,0,1,0,1,0,0
430000,90000,22.9,1248.0,74.0,5.0,8,1,0,0,1,0,1,0,0
375000,30000,19.1,1197.0,82.0,5.0,7,0,0,1,1,0,1,0,0
650000,35000,18.6,1197.0,81.83,5.0,6,0,0,1,1,0,1,0,0
500000,35000,26.59,1248.0,74.0,5.0,6,1,0,0,1,0,1,0,0
500000,35000,26.59,1248.0,74.0,5.0,6,1,0,0,1,0,1,0,0
1350000,25000,16.0,2179.0,140.0,7.0,5,1,0,0,1,0,1,0,0
600000,40000,21.66,1498.0,108.62,5.0,4,1,0,0,1,0,1,0,0
1200000,25000,19.67,1582.0,126.2,5.0,5,1,0,0,1,0,1,0,0
3750000,56000,11.2,2993.0,241.0,4.0,9,1,0,0,0,0,0,0,0
795000,41779,21.21,1197.0,81.8,5.0,4,0,0,1,0,0,1,0,0
625000,54000,18.7,1199.0,88.7,5.0,6,0,0,1,0,0,1,0,0
2900000,31000,13.0,2143.0,204.0,5.0,6,1,0,0,0,0,0,0,0
625000,37000,26.8,1248.0,74.0,5.0,5,1,0,0,1,0,0,0,0
440000,90000,18.1,1991.0,147.9,4.0,11,1,0,0,1,0,0,0,1
1400000,13534,14.28,1798.0,138.03,5.0,4,0,0,1,0,0,1,0,0
1450000,7000,14.53,1794.0,138.1,5.0,5,0,0,1,0,0,0,0,1
2700000,23000,17.9,2143.0,136.0,5.0,5,1,0,0,0,0,0,0,0
550000,23456,18.9,1197.0,82.0,5.0,5,0,0,1,0,0,1,0,0
1925000,43000,11.36,2755.0,171.5,8.0,3,1,0,0,0,0,0,0,0
1225000,39000,16.0,2179.0,140.0,7.0,7,1,0,0,0,0,1,0,0
700000,15000,17.5,1199.0,88.7,5.0,5,0,0,1,1,0,1,0,0
530000,40000,23.4,1248.0,74.0,5.0,9,1,0,0,1,0,1,0,0
1900000,5000,17.8,1493.0,113.4,5.0,2,1,0,0,0,0,0,0,0
844999,70000,28.09,1248.0,88.5,5.0,5,1,0,0,0,0,1,0,0
650000,99000,21.66,1498.0,103.52,5.0,6,1,0,0,0,0,0,0,0
750000,15000,22.0,1197.0,81.8,5.0,4,0,0,1,0,0,1,0,0
6000000,28156,17.09,2993.0,261.4,4.0,4,1,0,0,0,0,0,0,0
610000,30000,18.7,1199.0,88.7,5.0,7,0,0,1,0,0,1,0,0
150000,70000,18.6,1199.0,79.4,5.0,12,0,0,1,1,0,1,0,0
475000,40000,19.1,1197.0,85.8,5.0,8,0,0,1,1,0,1,0,0
375000,136500,12.7,2609.0,120.0,8.0,14,1,0,0,1,0,1,1,0
425000,70000,25.32,1198.0,77.0,6.0,6,1,0,0,1,0,1,0,1
800000,90000,25.1,1498.0,98.6,5.0,7,1,0,0,1,0,1,0,1
40000,32000,16.1,796.0,37.0,4.0,26,0,0,1,1,0,1,0,1
509999,8000,20.51,998.0,67.0,5.0,4,0,0,1,1,0,0,0,1
387000,170000,23.59,1364.0,67.04,5.0,7,1,0,0,1,0,1,0,0
235000,25000,22.74,796.0,47.3,5.0,8,0,0,1,1,0,1,0,0
95000,120000,12.2,1948.0,68.0,10.0,22,1,0,0,1,0,1,1,0
340000,110000,17.8,1248.0,75.0,5.0,12,1,0,0,1,0,1,1,0
1000000,100000,16.0,2179.0,140.0,7.0,6,1,0,0,1,0,1,0,0
160000,115000,13.8,1399.0,68.0,5.0,13,1,0,0,1,0,1,0,1
365000,120000,12.7,2609.0,120.0,8.0,14,1,0,0,1,0,1,1,0
300000,265000,20.86,1199.0,75.0,5.0,11,1,0,0,1,0,1,0,1
260000,90000,17.8,1248.0,75.0,5.0,14,1,0,0,1,0,1,0,1
860000,40000,18.2,1199.0,88.7,5.0,4,0,0,1,1,0,0,0,0
114999,55000,13.9,1599.0,103.2,5.0,14,0,0,1,1,0,1,0,1
100000,90000,19.7,796.0,46.3,5.0,15,0,0,1,1,0,1,0,1
565000,111000,20.34,1498.0,103.2,5.0,8,1,0,0,1,0,1,0,0
450000,120000,11.68,2498.0,112.0,7.0,9,1,0,0,1,0,1,0,1
625000,15000,21.4,1197.0,83.1,5.0,5,0,0,1,1,0,1,0,0
280000,30000,22.74,796.0,47.3,5.0,6,0,0,1,1,0,1,0,1
330000,50000,23.95,998.0,67.05,5.0,5,0,0,1,1,0,1,0,0
1300000,40000,19.67,1582.0,126.2,5.0,7,1,0,0,1,0,1,0,0
65000,50000,15.3,1396.0,70.0,5.0,14,0,0,1,1,0,1,0,1
480000,45000,23.84,1199.0,84.0,5.0,4,0,0,1,1,0,1,0,1
400000,35000,27.28,1047.0,69.0,5.0,6,1,0,0,1,0,1,0,1
500000,80000,13.93,2179.0,138.0,7.0,13,1,0,0,1,0,1,0,0
320000,120000,11.68,2498.0,112.0,7.0,10,1,0,0,1,0,1,0,0
750000,90000,15.1,2179.0,140.0,7.0,8,1,0,0,1,0,1,0,1
620000,100000,16.5,1493.0,70.0,7.0,5,1,0,0,1,0,1,0,0
300000,120000,19.3,1248.0,73.9,5.0,11,1,0,0,1,0,1,1,0
1405000,15000,15.8,1591.0,121.3,5.0,4,0,0,1,1,0,1,0,0
282000,15000,24.7,796.0,47.3,5.0,5,0,0,1,1,0,1,0,0
700000,15000,21.21,1197.0,81.8,5.0,5,0,0,1,1,0,0,0,0
700000,70000,25.83,1498.0,99.0,5.0,5,1,0,0,1,0,1,0,0
600000,135000,22.77,1498.0,98.59,5.0,7,1,0,0,1,0,1,0,0
290000,80000,20.5,1598.0,103.5,5.0,10,1,0,0,1,0,1,0,1
430000,80000,18.1,1991.0,147.9,4.0,11,1,0,0,1,0,0,0,1
575000,19000,18.6,1197.0,81.83,5.0,5,0,0,1,1,0,1,0,0
875000,42000,15.29,1591.0,121.3,5.0,5,0,0,1,1,0,1,0,0
180000,77000,18.9,998.0,67.1,5.0,12,0,0,1,1,0,1,0,0
229999,120000,23.2,1248.0,73.94,5.0,10,1,0,0,1,0,1,0,0
800000,10000,19.56,1197.0,81.8,5.0,3,0,0,1,1,0,0,0,0
60000,110000,16.5,995.0,63.0,5.0,13,0,0,1,1,0,1,1,0
150000,110000,15.0,1586.0,104.68,5.0,13,0,0,1,1,0,1,0,0
100000,90000,23.57,1396.0,70.0,5.0,15,1,0,0,1,0,1,1,0
900000,90000,15.29,1591.0,121.3,5.0,7,0,0,1,1,0,1,0,0
850000,50000,22.54,1396.0,88.73,5.0,4,1,0,0,1,0,1,0,0
220000,50000,25.44,936.0,56.3,5.0,8,1,0,0,1,0,1,0,0
250000,40000,22.74,796.0,47.3,5.0,8,0,0,1,1,0,1,0,1
125000,120000,22.3,1248.0,74.0,5.0,10,1,0,0,1,0,1,0,0
1200000,27000,15.8,1591.0,121.3,5.0,4,0,0,1,1,0,1,0,0
250000,100000,23.57,1396.0,70.0,5.0,9,1,0,0,1,0,1,0,0
440000,70000,22.54,1396.0,88.73,5.0,8,1,0,0,1,0,1,0,1
400000,40000,23.84,1199.0,84.0,5.0,5,0,0,1,1,0,1,0,0
50000,62000,16.1,796.0,37.0,4.0,20,0,0,1,1,0,1,0,0
1000000,10000,17.0,1591.0,121.3,5.0,4,0,0,1,1,0,1,0,0
600000,160000,25.1,1498.0,98.6,5.0,8,1,0,0,1,0,1,0,0
250000,60000,17.0,1197.0,80.0,5.0,12,0,0,1,1,0,1,0,0
310000,110000,13.6,2523.0,63.0,7.0,13,1,0,0,1,0,1,0,0
120000,60000,18.9,998.0,67.1,5.0,17,0,0,1,1,0,1,1,0
390000,78000,11.68,2498.0,112.0,7.0,8,1,0,0,1,0,1,0,0
458000,30000,20.3,1086.0,68.0,5.0,3,0,0,1,1,0,1,0,0
950000,20000,23.0,1498.0,98.96,5.0,4,1,0,0,1,0,1,0,0
650000,21000,22.0,1197.0,81.8,5.0,5,0,0,1,1,0,1,0,0
400000,70000,22.9,1248.0,74.0,5.0,9,1,0,0,1,0,1,0,0
400000,70000,18.9,1197.0,82.0,5.0,7,0,0,1,1,0,0,0,1
100000,42500,19.7,796.0,46.3,5.0,16,0,0,1,1,0,1,0,0
350000,25000,20.36,1197.0,78.9,5.0,10,0,0,1,1,0,1,0,0
450000,80000,13.7,2197.0,138.1,7.0,9,1,0,0,1,0,1,0,1
350000,90000,12.7,2609.0,116.6,8.0,16,1,0,0,1,0,1,0,0
250000,80000,22.07,1199.0,73.9,5.0,12,1,0,0,1,0,1,1,0
450000,146000,15.96,2523.0,62.1,7.0,9,1,0,0,1,0,1,0,1
157000,47200,16.1,796.0,37.0,4.0,9,0,0,1,1,0,1,1,0
1500000,60000,15.1,2179.0,152.87,7.0,4,1,0,0,1,0,1,0,0
1500000,60000,15.1,2179.0,152.87,7.0,4,1,0,0,1,0,1,0,0
75000,100000,15.3,1193.0,65.3,5.0,15,0,0,1,1,0,1,0,1
280000,100000,14.8,2499.0,80.0,10.0,12,1,0,0,1,0,1,0,1
600000,35000,18.6,1197.0,81.83,5.0,7,0,0,1,1,0,1,0,0
250999,120000,15.3,2956.0,83.8,7.0,10,1,0,0,1,0,1,1,0
350000,80000,12.5,1794.0,132.0,5.0,12,0,0,1,1,0,1,0,1
300000,34000,23.01,999.0,67.0,5.0,6,0,0,1,1,0,1,0,0
819999,50000,19.87,1461.0,83.8,5.0,5,1,0,0,1,0,1,0,0
409999,100000,19.61,1405.0,70.0,5.0,12,1,0,0,1,0,1,0,1
275000,52000,13.9,1599.0,103.2,5.0,14,0,0,1,1,0,1,0,1
497000,110000,20.77,1248.0,88.76,7.0,9,1,0,0,1,0,1,0,0
500000,70000,18.6,1197.0,81.83,5.0,7,0,0,1,1,0,1,0,0
170000,120000,14.0,2523.0,83.0,7.0,16,1,0,0,1,0,1,0,1
515000,68609,22.7,1498.0,89.84,5.0,6,1,0,0,0,0,1,0,0
925000,33360,22.77,1498.0,98.59,5.0,4,1,0,0,0,0,1,0,0
1460000,5000,17.3,1497.0,121.0,7.0,3,1,0,0,1,0,1,0,0
2700000,10000,13.8,2999.0,174.57,7.0,3,1,0,0,1,0,0,0,0
830000,35000,21.5,1497.0,108.5,5.0,5,1,0,0,1,0,1,0,0
975000,30000,23.0,1498.0,98.96,5.0,3,1,0,0,1,0,1,0,0
620000,15000,20.4,1194.0,94.93,5.0,4,0,0,1,1,0,1,0,0
860000,14317,14.23,1498.0,104.55,5.0,3,0,0,1,0,0,1,0,0
430000,5000,20.63,1198.0,67.0,5.0,4,0,0,1,1,0,1,0,1
1227000,5000,18.0,1497.0,117.6,5.0,3,0,0,1,1,0,0,0,0
860000,28000,17.8,1497.0,117.3,5.0,5,0,0,1,1,0,1,0,0
950000,40000,23.0,1498.0,98.96,5.0,4,1,0,0,1,0,1,0,0
225000,87237,20.0,1399.0,68.05,5.0,10,1,0,0,0,0,1,0,1
500000,99500,11.5,1991.0,147.9,7.0,11,1,0,0,1,0,1,1,0
500000,62960,25.83,1498.0,99.0,5.0,5,1,0,0,0,0,1,0,0
1700000,16500,13.96,1451.0,141.0,5.0,3,0,0,1,0,0,0,0,0
545000,110000,20.77,1248.0,88.76,7.0,8,1,0,0,1,0,1,0,0
400000,72000,22.9,1248.0,74.0,5.0,11,1,0,0,1,0,1,0,0
650000,50000,28.4,1248.0,74.02,5.0,4,1,0,0,1,0,1,0,0
114999,55000,13.9,1599.0,103.2,5.0,14,0,0,1,1,0,1,0,1
562000,60000,27.39,1248.0,74.0,5.0,7,1,0,0,1,0,1,0,0
96000,120000,14.07,2956.0,83.1,7.0,20,1,0,0,1,0,1,0,0
2711000,9000,13.6,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
5150000,20000,22.37,2487.0,214.56,5.0,3,0,0,1,0,0,0,0,0
3200000,45000,19.33,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
503000,110000,14.1,2179.0,147.94,7.0,7,1,0,0,1,0,1,0,0
3800000,20000,18.0,1969.0,190.0,5.0,3,1,0,0,1,0,0,0,0
2000000,68089,19.16,2494.0,157.7,5.0,6,0,0,1,0,1,0,0,0
225000,58343,21.79,998.0,67.05,5.0,9,0,0,1,0,1,1,0,0
740000,38817,27.39,1248.0,74.0,5.0,4,1,0,0,0,0,1,0,0
550000,56494,18.2,1199.0,88.7,5.0,6,0,0,1,0,1,1,0,0
750000,79328,12.99,2494.0,100.6,7.0,9,1,0,0,0,1,1,0,1
650000,5621,22.0,1197.0,81.8,5.0,3,0,0,1,0,1,0,0,0
625000,25538,16.78,1496.0,88.73,5.0,5,0,0,1,0,1,1,0,0
600000,69779,22.0,1197.0,81.8,5.0,4,0,0,1,0,0,0,0,0
450000,56290,24.0,1186.0,73.97,5.0,5,1,0,0,0,0,1,0,0
5400000,7500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
5500000,8500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
779000,7032,19.0,1199.0,88.76,5.0,3,0,0,1,0,1,0,0,0
645000,11000,14.3,1598.0,103.5,5.0,6,0,0,1,0,0,0,0,0
2475000,2000,16.8,1984.0,150.0,5.0,4,1,0,0,0,0,0,0,0
2711000,9000,13.6,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
5150000,20000,22.37,2487.0,214.56,5.0,3,0,0,1,0,0,0,0,0
3200000,45000,19.33,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
503000,110000,14.1,2179.0,147.94,7.0,7,1,0,0,1,0,1,0,0
3800000,20000,18.0,1969.0,190.0,5.0,3,1,0,0,1,0,0,0,0
2000000,68089,19.16,2494.0,157.7,5.0,6,0,0,1,0,1,0,0,0
225000,58343,21.79,998.0,67.05,5.0,9,0,0,1,0,1,1,0,0
740000,38817,27.39,1248.0,74.0,5.0,4,1,0,0,0,0,1,0,0
550000,56494,18.2,1199.0,88.7,5.0,6,0,0,1,0,1,1,0,0
750000,79328,12.99,2494.0,100.6,7.0,9,1,0,0,0,1,1,0,1
650000,5621,22.0,1197.0,81.8,5.0,3,0,0,1,0,1,0,0,0
625000,25538,16.78,1496.0,88.73,5.0,5,0,0,1,0,1,1,0,0
600000,69779,22.0,1197.0,81.8,5.0,4,0,0,1,0,0,0,0,0
450000,56290,24.0,1186.0,73.97,5.0,5,1,0,0,0,0,1,0,0
5400000,7500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
5500000,8500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
779000,7032,19.0,1199.0,88.76,5.0,3,0,0,1,0,1,0,0,0
645000,11000,14.3,1598.0,103.5,5.0,6,0,0,1,0,0,0,0,0
2475000,2000,16.8,1984.0,150.0,5.0,4,1,0,0,0,0,0,0,0
155000,100000,14.8,1998.0,68.0,5.0,23,1,0,0,1,0,1,1,0
210000,120000,19.3,1248.0,0.0,5.0,13,1,0,0,1,0,1,1,0
2711000,9000,13.6,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
5150000,20000,22.37,2487.0,214.56,5.0,3,0,0,1,0,0,0,0,0
3200000,45000,19.33,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
503000,110000,14.1,2179.0,147.94,7.0,7,1,0,0,1,0,1,0,0
3800000,20000,18.0,1969.0,190.0,5.0,3,1,0,0,1,0,0,0,0
2000000,68089,19.16,2494.0,157.7,5.0,6,0,0,1,0,1,0,0,0
225000,58343,21.79,998.0,67.05,5.0,9,0,0,1,0,1,1,0,0
740000,38817,27.39,1248.0,74.0,5.0,4,1,0,0,0,0,1,0,0
550000,56494,18.2,1199.0,88.7,5.0,6,0,0,1,0,1,1,0,0
750000,79328,12.99,2494.0,100.6,7.0,9,1,0,0,0,1,1,0,1
650000,5621,22.0,1197.0,81.8,5.0,3,0,0,1,0,1,0,0,0
625000,25538,16.78,1496.0,88.73,5.0,5,0,0,1,0,1,1,0,0
600000,69779,22.0,1197.0,81.8,5.0,4,0,0,1,0,0,0,0,0
450000,56290,24.0,1186.0,73.97,5.0,5,1,0,0,0,0,1,0,0
5400000,7500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
5500000,8500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
779000,7032,19.0,1199.0,88.76,5.0,3,0,0,1,0,1,0,0,0
645000,11000,14.3,1598.0,103.5,5.0,6,0,0,1,0,0,0,0,0
2475000,2000,16.8,1984.0,150.0,5.0,4,1,0,0,0,0,0,0,0
590000,80000,25.01,1498.0,89.75,5.0,7,1,0,0,1,0,1,0,0
350000,120000,24.4,1120.0,71.0,5.0,6,1,0,0,1,0,1,0,1
484999,30000,20.89,1197.0,81.8,5.0,5,0,0,1,1,0,1,0,0
240000,110000,19.1,1405.0,70.0,5.0,7,1,0,0,1,0,1,0,1
500000,219000,12.8,2494.0,102.0,8.0,14,1,0,0,1,0,1,0,1
300000,80000,24.7,796.0,47.3,5.0,5,0,0,1,1,0,1,0,0
750000,80000,28.09,1248.0,88.5,5.0,6,1,0,0,1,0,1,0,0
574000,35000,20.85,1197.0,83.14,5.0,6,0,0,1,1,0,1,0,1
200000,167000,22.3,1248.0,88.8,5.0,9,1,0,0,1,0,1,0,0
1100000,94000,19.67,1582.0,126.2,5.0,6,1,0,0,1,0,1,0,0
350000,80000,17.92,1086.0,62.1,5.0,10,0,0,1,1,0,1,0,0
70000,100000,16.1,796.0,37.0,4.0,24,0,0,1,1,0,1,0,1
120000,90000,13.8,1299.0,70.0,5.0,17,0,0,1,1,0,1,0,1
700000,246000,12.99,2494.0,100.0,7.0,10,1,0,0,1,0,1,0,1
500000,10000,21.4,1197.0,83.1,5.0,3,0,0,1,1,0,1,0,0
370000,90000,19.09,1405.0,69.01,5.0,6,1,0,0,1,0,1,0,0
600000,5200,20.3,1199.0,83.81,5.0,3,0,0,1,1,0,1,0,0
100000,120000,17.3,993.0,60.0,5.0,16,0,0,1,1,0,1,0,1
409999,90000,22.9,1248.0,74.0,5.0,9,1,0,0,1,0,1,0,1
750000,50000,18.0,1497.0,117.3,5.0,6,0,0,1,1,0,0,0,0
600000,5000,18.9,1197.0,81.86,5.0,5,0,0,1,1,0,1,0,0
550000,10500,18.15,1198.0,82.0,6.0,4,0,0,1,1,0,1,0,0
950000,26000,19.6,1461.0,108.45,5.0,4,1,0,0,1,0,1,0,0
645000,139000,11.79,2179.0,120.0,8.0,8,1,0,0,1,0,0,0,0
750000,60000,15.1,2179.0,140.0,7.0,8,1,0,0,1,0,1,0,1
650000,40000,11.7,1796.0,178.0,5.0,16,0,0,1,1,0,1,0,0
800000,25000,15.85,1499.0,110.4,5.0,7,0,0,1,1,0,1,0,0
350000,60000,14.53,1798.0,138.0,5.0,12,0,0,1,1,0,1,0,1
700000,25000,15.85,1499.0,110.4,5.0,7,0,0,1,1,0,1,0,0
335000,15000,17.5,1298.0,85.8,5.0,11,0,0,1,1,0,1,0,0
270000,110000,19.3,1248.0,73.9,5.0,10,1,0,0,1,0,1,0,0
52000,70000,19.3,1248.0,0.0,5.0,21,0,0,1,1,0,1,0,1
320000,100000,19.3,1248.0,73.9,5.0,12,1,0,0,1,0,1,0,1
120000,120000,17.8,1086.0,63.0,5.0,15,0,0,1,1,0,1,0,0
730000,55000,12.3,1781.0,163.2,5.0,12,0,0,1,1,0,0,0,1
125000,120000,15.0,1586.0,104.68,5.0,15,0,0,1,1,0,1,1,0
150000,35000,18.2,1061.0,64.0,5.0,15,0,0,1,1,0,1,0,0
310000,13000,24.7,796.0,47.3,5.0,4,0,0,1,1,0,1,0,0
625000,50000,26.59,1248.0,74.0,5.0,7,1,0,0,1,0,1,0,0
267000,40000,20.36,1197.0,78.9,5.0,10,0,0,1,1,0,1,0,0
600000,25000,17.19,1197.0,81.86,5.0,6,0,0,1,1,0,1,0,0
180000,110000,15.37,1196.0,73.0,7.0,11,0,0,1,1,0,1,0,1
700000,5000,23.87,1197.0,88.5,5.0,3,0,0,1,1,0,1,0,0
121000,50000,16.1,796.0,37.0,4.0,9,0,0,1,1,0,1,0,1
350000,80000,18.9,1197.0,82.0,5.0,8,0,0,1,1,0,1,1,0
869999,225000,12.99,2494.0,100.0,8.0,10,1,0,0,1,0,1,0,1
2711000,9000,13.6,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
5150000,20000,22.37,2487.0,214.56,5.0,3,0,0,1,0,0,0,0,0
3200000,45000,19.33,1999.0,177.0,5.0,5,1,0,0,0,0,0,0,0
503000,110000,14.1,2179.0,147.94,7.0,7,1,0,0,1,0,1,0,0
3800000,20000,18.0,1969.0,190.0,5.0,3,1,0,0,1,0,0,0,0
2000000,68089,19.16,2494.0,157.7,5.0,6,0,0,1,0,1,0,0,0
225000,58343,21.79,998.0,67.05,5.0,9,0,0,1,0,1,1,0,0
740000,38817,27.39,1248.0,74.0,5.0,4,1,0,0,0,0,1,0,0
550000,56494,18.2,1199.0,88.7,5.0,6,0,0,1,0,1,1,0,0
750000,79328,12.99,2494.0,100.6,7.0,9,1,0,0,0,1,1,0,1
650000,5621,22.0,1197.0,81.8,5.0,3,0,0,1,0,1,0,0,0
625000,25538,16.78,1496.0,88.73,5.0,5,0,0,1,0,1,1,0,0
600000,69779,22.0,1197.0,81.8,5.0,4,0,0,1,0,0,0,0,0
450000,56290,24.0,1186.0,73.97,5.0,5,1,0,0,0,0,1,0,0
5400000,7500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
5500000,8500,16.78,1995.0,190.0,5.0,3,1,0,0,0,0,0,0,0
779000,7032,19.0,1199.0,88.76,5.0,3,0,0,1,0,1,0,0,0
645000,11000,14.3,1598.0,103.5,5.0,6,0,0,1,0,0,0,0,0
2475000,2000,16.8,1984.0,150.0,5.0,4,1,0,0,0,0,0,0,0
80000,100000,17.3,1061.0,64.0,5.0,14,0,0,1,1,0,1,1,0
120000,93331,19.81,1086.0,68.05,5.0,14,0,0,1,1,0,1,0,1
