selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,company_name,no_of_years
2500000,30000,Petrol,Individual,Automatic,Second Owner,15.71,1998.0,189.0,5.0,BMW,6
620000,61000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti,5
150000,66000,Petrol,Individual,Manual,First Owner,14.7,796.0,37.0,8.0,Maruti,9
450000,80000,Petrol,Individual,Manual,First Owner,20.62,1198.0,67.0,7.0,Datsun,4
1150000,27000,Diesel,Individual,Manual,Second Owner,19.67,1582.0,126.2,5.0,Hyundai,5
500000,60000,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,6.0,Mahindra,4
246000,139000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,Maruti,11
400000,60000,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,5.0,Maruti,5
65000,10000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,Maruti,14
725000,30000,Diesel,Individual,Manual,First Owner,21.7,1498.0,98.96,5.0,Ford,6
736000,125000,Diesel,Individual,Automatic,First Owner,22.32,1582.0,126.32,5.0,Hyundai,8
700000,45000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,4
150000,30000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,5.0,Chevrolet,11
180000,80500,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,12
409999,200000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,5.0,Toyota,8
550000,60000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,9
50000,18000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,Maruti,18
80000,110000,Diesel,Individual,Manual,Second Owner,20.8,1527.0,58.0,5.0,Maruti,16
110000,90000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,17
180000,120000,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,Honda,16
605000,127000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,5
800000,70000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,Maruti,5
350000,116500,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5.0,Hyundai,11
300000,120000,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5.0,Hyundai,10
160000,100000,Petrol,Individual,Manual,More than 2 owner,13.9,1599.0,103.2,5.0,Hyundai,14
225000,90000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford,11
1025000,120000,Diesel,Individual,Automatic,More than 2 owner,12.07,2967.0,241.4,7.0,Audi,13
1300000,40000,Diesel,Individual,Automatic,First Owner,17.6,2179.0,153.86,7.0,Tata,5
560000,18000,Diesel,Individual,Manual,First Owner,21.66,1498.0,108.62,5.0,Volkswagen,4
650000,70000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,5
1150000,29000,Diesel,Individual,Manual,First Owner,15.1,2179.0,152.87,7.0,Mahindra,4
480000,65755,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,Maruti,6
960000,2600,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,Ford,3
1050000,46000,Diesel,Individual,Automatic,First Owner,16.0,2179.0,140.0,7.0,Mahindra,5
310000,15000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,Hyundai,5
500000,60000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,8
350000,15500,Petrol,Individual,Automatic,First Owner,23.95,998.0,67.1,5.0,Maruti,5
365000,120000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,Honda,7
165000,120000,Diesel,Individual,Manual,More than 2 owner,14.8,1998.0,68.0,5.0,Mitsubishi,14
100000,120000,Diesel,Individual,Manual,More than 2 owner,14.6,2956.0,63.0,10.0,Tata,15
240000,80000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,Mahindra,15
925000,40000,Diesel,Individual,Manual,First Owner,17.3,1497.0,121.0,7.0,Mahindra,3
590000,15000,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,Ford,4
525000,110000,Diesel,Individual,Manual,Second Owner,13.7,2179.0,138.1,7.0,Tata,9
720000,80000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,8.0,Toyota,8
850000,50000,Diesel,Individual,Automatic,First Owner,19.6,1461.0,108.45,5.0,Renault,5
490000,110000,Diesel,Individual,Automatic,First Owner,11.79,2179.0,120.0,8.0,Mahindra,12
325000,100000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,Honda,9
1200000,20000,Diesel,Individual,Automatic,First Owner,22.0,1582.0,126.2,5.0,Hyundai,3
450000,135000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,10
300000,50700,Diesel,Individual,Manual,First Owner,19.09,1405.0,69.01,5.0,Tata,8
365000,70000,Diesel,Individual,Manual,Second Owner,22.07,1199.0,73.9,5.0,Volkswagen,9
500000,120000,Petrol,Individual,Automatic,First Owner,11.7,1796.0,178.0,5.0,Mercedes-Benz,15
900000,112000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,8.0,Toyota,8
700000,35000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,Hyundai,4
880000,50000,Diesel,Individual,Manual,First Owner,19.6,1461.0,108.45,5.0,Renault,5
700000,121000,Diesel,Individual,Manual,More than 2 owner,12.99,2494.0,100.6,7.0,Toyota,8
380000,120000,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,7.0,Mahindra,13
150000,90000,Petrol,Individual,Manual,More than 2 owner,13.4,1794.0,125.0,5.0,Toyota,16
235000,70000,CNG,Individual,Manual,Second Owner,26.3,998.0,67.1,5.0,Maruti,8
320000,20000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,Renault,4
550000,60000,Diesel,Individual,Manual,First Owner,20.45,1461.0,83.8,5.0,Renault,7
3200000,40000,Diesel,Individual,Automatic,First Owner,18.12,1995.0,190.0,5.0,BMW,6
750000,440000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,7.0,Toyota,9
645000,60000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,Mahindra,5
300000,110000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,7
580000,152000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5.0,Hyundai,6
220000,220000,Petrol,Individual,Manual,More than 2 owner,17.0,1197.0,80.0,5.0,Hyundai,11
451000,70000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,9
850000,50000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5.0,Tata,4
300000,125000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,Maruti,11
350000,60000,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,Ford,6
300000,90000,CNG,Individual,Manual,First Owner,21.94,1196.0,63.0,5.0,Maruti,8
390000,30000,CNG,Individual,Manual,First Owner,21.94,1196.0,63.0,5.0,Maruti,5
1200000,90000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,8.0,Toyota,6
550000,20000,Petrol,Individual,Manual,First Owner,17.0,1198.0,73.75,5.0,Volkswagen,5
300000,110000,Diesel,Individual,Manual,More than 2 owner,22.9,1248.0,74.0,5.0,Maruti,10
300000,150000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5.0,Volkswagen,10
350000,110000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5.0,Hyundai,10
880000,120000,Diesel,Individual,Manual,Second Owner,19.67,1582.0,126.2,5.0,Hyundai,7
160000,120000,CNG,Individual,Manual,Second Owner,13.2,1495.0,93.7,5.0,Hyundai,12
250000,80000,Diesel,Individual,Manual,More than 2 owner,15.3,2956.0,83.8,7.0,Tata,10
660000,110000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5.0,Hyundai,6
450000,40000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,Tata,7
400000,110000,Diesel,Individual,Manual,Second Owner,19.7,1598.0,103.6,5.0,Volkswagen,10
1300000,20000,Diesel,Individual,Manual,First Owner,16.36,2179.0,120.0,7.0,Mahindra,3
229999,230000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,5.0,Ford,9
140000,60000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,5.0,Chevrolet,12
195000,35000,Petrol,Individual,Manual,Second Owner,19.0,998.0,67.1,5.0,Maruti,10
500000,45000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,Hyundai,7
60000,45000,Petrol,Individual,Manual,First Owner,25.4,624.0,38.0,4.0,Tata,10
400000,25000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,Tata,6
400000,10000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,8
380000,19000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,4
579000,10000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,Maruti,3
400000,25000,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,6.0,Mahindra,3
270000,30000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,10
500000,90000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,8
475000,20000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,Tata,5
850000,48000,Diesel,Individual,Manual,First Owner,19.87,1461.0,83.14,5.0,Nissan,4
475000,120000,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,7.0,Mahindra,13
370000,210000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,10
187000,200400,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,Hyundai,12
195000,110000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,Hyundai,14
459999,38000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.03,7.0,Tata,8
135000,90000,Petrol,Individual,Manual,Second Owner,13.4,1794.0,125.0,5.0,Toyota,18
850000,43000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,Maruti,5
500000,25000,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5.0,Hyundai,4
385000,26000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,Maruti,6
135000,120000,Diesel,Individual,Manual,Second Owner,16.8,1493.0,110.0,5.0,Hyundai,16
120000,70000,Petrol,Individual,Manual,More than 2 owner,19.7,796.0,46.3,5.0,Maruti,14
200000,60000,Petrol,Individual,Manual,More than 2 owner,11.9,2354.0,144.0,5.0,Honda,16
200000,120000,Diesel,Individual,Manual,Second Owner,13.93,2956.0,138.1,7.0,Tata,15
700000,20000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0,Maruti,6
290000,25000,Diesel,Individual,Manual,First Owner,23.57,1396.0,70.0,5.0,Tata,9
725000,60000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,5
200000,80000,Diesel,Individual,Manual,First Owner,12.2,1948.0,68.0,10.0,Tata,14
155000,80000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,8.0,Maruti,8
690000,1303,Petrol,Dealer,Manual,First Owner,17.8,1198.0,86.7,5.0,Honda,3
3975000,31800,Diesel,Dealer,Automatic,First Owner,17.01,1968.0,188.0,5.0,Audi,4
5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5.0,Lexus,3
3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0,Jaguar,5
4100000,17000,Petrol,Individual,Automatic,First Owner,9.5,3604.0,280.0,5.0,Jeep,5
2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0,Toyota,6
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0,Honda,6
750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0,Toyota,9
5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,BMW,3
5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,BMW,3
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0,Honda,3
2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5.0,Volvo,4
5200000,17000,Petrol,Dealer,Automatic,First Owner,15.0,1991.0,194.4,5.0,Mercedes-Benz,3
4500000,21000,Diesel,Dealer,Automatic,First Owner,12.83,1999.0,148.31,7.0,Land,3
6000000,37000,Diesel,Dealer,Automatic,First Owner,13.5,2987.0,254.79,5.0,Mercedes-Benz,5
4000000,10000,Diesel,Dealer,Automatic,First Owner,22.48,1995.0,187.74,5.0,BMW,4
1125000,3500,Petrol,Dealer,Automatic,First Owner,18.15,998.0,118.35,5.0,Hyundai,3
1898999,46000,Diesel,Dealer,Automatic,First Owner,18.25,1968.0,187.74,5.0,Audi,6
1650000,52000,Petrol,Dealer,Automatic,First Owner,12.0,2354.0,187.4,5.0,Honda,5
280000,20000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,5.0,Maruti,11
450000,25000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0,Tata,3
135000,70000,Petrol,Individual,Manual,Second Owner,15.9,1298.0,85.0,5.0,Maruti,16
650000,40000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,8
650000,7300,Petrol,Individual,Manual,First Owner,21.01,1197.0,81.8,5.0,Maruti,2
750000,25000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,Maruti,4
150000,100000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,Maruti,12
500000,35000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,Mahindra,5
311000,100000,Diesel,Individual,Manual,First Owner,19.3,1248.0,0.0,5.0,Toyota,10
425000,80000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0,Hyundai,9
260000,60000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,12
400000,110000,Diesel,Individual,Manual,Second Owner,20.14,1498.0,88.8,5.0,Volkswagen,8
575000,70000,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,5.0,Hyundai,5
175000,40000,Petrol,Individual,Manual,First Owner,0.0,1086.0,62.0,5.0,Hyundai,14
250000,90000,CNG,Individual,Manual,Second Owner,21.4,1586.0,103.3,5.0,Maruti,12
400000,95000,Diesel,Individual,Manual,First Owner,19.7,1598.0,103.6,5.0,Volkswagen,10
350000,200000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,Mahindra,11
484999,30000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,Maruti,7
484999,30000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,Maruti,7
350000,70000,Diesel,Individual,Manual,Second Owner,20.14,1498.0,88.5,5.0,Volkswagen,9
1400000,80000,Diesel,Individual,Automatic,Second Owner,12.55,2982.0,168.7,7.0,Toyota,8
250000,100000,Diesel,Individual,Manual,More than 2 owner,19.3,1248.0,73.9,5.0,Maruti,10
655000,70000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,5
500000,30000,Diesel,Individual,Manual,First Owner,27.3,1498.0,98.6,5.0,Honda,6
300000,15000,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,5.0,Chevrolet,6
650000,21000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,Ford,4
300000,35000,Petrol,Individual,Manual,First Owner,20.52,1197.0,81.8,5.0,Maruti,8
475000,25000,Petrol,Individual,Manual,First Owner,18.7,1199.0,88.7,5.0,Honda,6
450000,30000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,Tata,5
754000,10000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,3
300000,40000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,9
250000,25000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,Hyundai,8
725000,15000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,4
95000,70000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,Maruti,14
475000,7800,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5.0,Hyundai,4
575000,55000,Diesel,Individual,Manual,First Owner,14.0,2179.0,138.1,7.0,Tata,8
350000,30000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,Tata,6
330000,125000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,Mahindra,9
482000,50000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,6
625000,40000,Diesel,Individual,Manual,More than 2 owner,22.77,1498.0,98.59,5.0,Ford,5
380000,30000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,Tata,5
310000,30000,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,5.0,Chevrolet,6
280000,35000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,Maruti,13
900000,30000,Petrol,Individual,Automatic,First Owner,14.99,1498.0,104.5,5.0,Renault,4
250000,60000,Petrol,Individual,Manual,First Owner,18.9,1061.0,67.0,5.0,Maruti,12
750000,39000,Petrol,Individual,Manual,First Owner,17.01,1591.0,121.3,5.0,Hyundai,5
420000,15000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,Renault,3
670000,5000,Petrol,Individual,Manual,First Owner,19.5,1199.0,88.76,5.0,Honda,3
420000,9750,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,Hyundai,6
1800000,110000,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,7.0,Toyota,6
900000,35000,Petrol,Individual,Manual,First Owner,17.5,1199.0,88.7,5.0,Honda,4
1200000,10000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,7
195000,157138,Diesel,Individual,Manual,More than 2 owner,10.5,2179.0,120.0,7.0,Mahindra,19
185000,120000,Diesel,Individual,Manual,More than 2 owner,16.8,1493.0,110.0,5.0,Hyundai,15
185000,110000,Petrol,Individual,Manual,More than 2 owner,19.81,1086.0,68.05,5.0,Hyundai,14
1525000,46000,Diesel,Individual,Manual,First Owner,15.1,2179.0,152.87,7.0,Mahindra,4
215000,102000,Petrol,Individual,Manual,More than 2 owner,16.1,1298.0,88.2,5.0,Maruti,16
210000,50000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,Maruti,7
1700000,110000,Diesel,Individual,Manual,Second Owner,13.68,2393.0,147.8,7.0,Toyota,6
55000,120000,LPG,Individual,Manual,Second Owner,19.3,1248.0,0.0,5.0,Maruti,31
530000,285000,Diesel,Individual,Manual,More than 2 owner,12.8,2494.0,102.0,8.0,Toyota,13
800000,50000,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,5.0,Honda,7
570000,70000,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0,Maruti,8
350000,120000,Diesel,Individual,Manual,Second Owner,21.5,1248.0,88.8,5.0,Maruti,10
350000,93000,Diesel,Individual,Manual,Second Owner,21.9,1396.0,90.0,5.0,Hyundai,11
750000,50000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0,Mahindra,4
160000,100000,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,7.0,Maruti,11
150000,70000,Diesel,Individual,Manual,More than 2 owner,15.7,1405.0,70.0,5.0,Tata,12
250000,90000,Diesel,Individual,Manual,More than 2 owner,19.3,1248.0,0.0,5.0,Maruti,14
562000,5000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,Hyundai,3
290000,27000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,10
600000,122000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0,Mahindra,8
401000,74000,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,5.0,Hyundai,7
750000,6500,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,Maruti,3
240000,80000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,Mahindra,15
229999,50000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,Maruti,10
500000,50000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,9
350000,80000,Petrol,Individual,Manual,First Owner,11.96,1298.0,80.0,8.0,Maruti,12
217000,25000,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5.0,Datsun,4
670000,35000,Diesel,Individual,Manual,First Owner,22.71,1461.0,84.8,5.0,Nissan,4
225000,30000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,Maruti,11
737000,10000,Petrol,Individual,Automatic,First Owner,18.76,1462.0,103.26,5.0,Maruti,2
300000,80000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,Maruti,8
85000,120000,Diesel,Individual,Manual,First Owner,17.0,1405.0,70.0,5.0,Tata,14
195000,120000,Diesel,Individual,Manual,Second Owner,16.2,1493.0,110.0,5.0,Hyundai,12
675000,127991,Diesel,Dealer,Manual,First Owner,25.5,1498.0,98.6,5.0,Honda,5
150000,198000,Diesel,Individual,Manual,Second Owner,14.8,1998.0,68.0,5.0,Mitsubishi,23
290000,65000,Petrol,Individual,Manual,First Owner,15.64,1193.0,64.1,5.0,Tata,12
95000,90000,Petrol,Individual,Manual,More than 2 owner,19.3,1248.0,0.0,5.0,Maruti,20
889000,20000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,Maruti,4
400000,60000,Petrol,Individual,Manual,First Owner,17.0,1198.0,73.75,5.0,Volkswagen,6
390000,13120,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,4
1550000,87500,Diesel,Individual,Manual,First Owner,17.1,1956.0,170.0,5.0,Jeep,5
600000,125000,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5.0,Hyundai,8
800000,25000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,81.86,5.0,Hyundai,4
600000,120000,Diesel,Individual,Manual,More than 2 owner,20.77,1248.0,88.8,7.0,Maruti,9
795000,35000,Petrol,Individual,Manual,First Owner,17.01,1591.0,121.3,5.0,Hyundai,7
735000,25000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,Hyundai,6
250000,120000,Diesel,Individual,Manual,More than 2 owner,16.4,1896.0,90.0,5.0,Skoda,17
400000,25000,Petrol,Individual,Automatic,First Owner,24.04,999.0,67.0,5.0,Renault,4
395000,140000,Diesel,Individual,Manual,First Owner,14.0,2489.0,95.0,8.0,Mahindra,8
130000,79000,Diesel,Individual,Manual,Second Owner,13.1,1493.0,82.0,5.0,Hyundai,17
600000,125000,Diesel,Individual,Manual,First Owner,21.04,1461.0,83.8,8.0,Renault,7
720000,80000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5.0,Hyundai,6
450000,110000,Petrol,Individual,Manual,More than 2 owner,16.8,1497.0,116.4,5.0,Honda,11
220000,80000,Diesel,Individual,Manual,Second Owner,16.2,1493.0,110.0,5.0,Hyundai,12
545000,100000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0,Hyundai,8
370000,100000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5.0,Volkswagen,11
450000,78000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7.0,Mahindra,12
750000,15000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,81.86,5.0,Hyundai,4
1100000,70000,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,7.0,Mahindra,7
711000,5000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,Maruti,3
285000,75000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,6
749000,5500,Petrol,Individual,Manual,First Owner,21.01,1197.0,81.8,5.0,Maruti,2
550000,80000,Diesel,Individual,Manual,Second Owner,19.64,1461.0,108.45,5.0,Renault,6
300000,120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,12
625000,70000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,Maruti,5
650000,80000,Petrol,Individual,Manual,Second Owner,17.19,1197.0,81.86,5.0,Hyundai,5
575000,120000,Diesel,Individual,Manual,More than 2 owner,22.32,1582.0,126.32,5.0,Hyundai,8
631000,75000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,Maruti,6
220000,80000,Diesel,Individual,Manual,Second Owner,16.2,1493.0,110.0,5.0,Hyundai,12
600000,40000,Petrol,Individual,Manual,Second Owner,20.3,1199.0,84.0,5.0,Tata,5
160000,100000,Diesel,Individual,Manual,More than 2 owner,19.3,1248.0,0.0,5.0,Mahindra,25
390000,120000,Diesel,Individual,Manual,First Owner,23.5,1498.0,88.7,5.0,Ford,10
375000,110000,Diesel,Individual,Manual,More than 2 owner,12.7,2609.0,116.6,8.0,Mahindra,15
